subject,itemID,pres.order,Item,Itemtype,Length,ColFreq,answer,res,RT
27,33,57,false teeth,Eonly,11,200,TRUE,1,1706
27,34,37,flat rate,Eonly,9,125,TRUE,1,1209
27,35,19,free speech,Eonly,11,3214,TRUE,1,1018
27,36,139,full understanding,Eonly,18,198,TRUE,1,923
27,37,70,hard luck,Eonly,9,93,TRUE,1,1115
27,38,61,low speed,Eonly,9,501,TRUE,1,962
27,39,53,lucky guess,Eonly,11,30,TRUE,1,977
27,40,134,open arms,Eonly,9,473,TRUE,1,835
27,41,29,poor health,Eonly,11,642,TRUE,1,1369
27,42,87,proud parents,Eonly,13,110,TRUE,1,1704
27,43,83,quick look,Eonly,10,1038,TRUE,1,1202
27,44,56,sharp rise,Eonly,10,172,TRUE,1,1672
27,45,79,short notice,Eonly,12,516,TRUE,1,2112
27,46,17,slow learner,Eonly,12,68,TRUE,1,1891
27,47,25,active personality,Jonly,18,0,FALSE,0,1330
27,48,62,cheap pay,Jonly,9,0,FALSE,1,1361
27,49,60,dark society,Jonly,12,0,FALSE,0,2017
27,50,54,delicious season,Jonly,16,0,FALSE,0,1313
27,51,137,far eye,Jonly,7,0,FALSE,1,1131
27,52,18,frank question,Jonly,14,6,FALSE,0,1600
27,53,102,hot battle,Jonly,10,1,FALSE,0,1315
27,54,49,light content,Jonly,13,1,FALSE,0,1203
27,55,47,narrow thought,Jonly,14,0,FALSE,1,1496
27,56,23,pretty animal,Jonly,13,2,FALSE,0,1416
27,57,136,quiet war,Jonly,9,12,FALSE,0,2409
27,58,33,severe home,Jonly,11,0,FALSE,1,1465
27,59,120,shallow injury,Jonly,14,0,FALSE,1,2073
27,60,1,silent force,Jonly,12,2,FALSE,0,792
27,61,76,slim branch,Jonly,11,0,FALSE,0,2315
27,62,98,soft atmosphere,Jonly,15,0,FALSE,0,1354
27,63,129,straight heart,Jonly,14,0,FALSE,0,961
27,64,13,sweet judgment,Jonly,14,1,FALSE,1,1895
27,65,91,tall danger,Jonly,11,0,FALSE,0,1327
27,66,35,warm gift,Jonly,9,0,FALSE,0,1097
27,67,36,weak rain ,Jonly,9,0,FALSE,1,1322
27,68,5,wide market,Jonly,11,5,FALSE,1,1017
27,69,119,yellow voice,Jonly,12,0,FALSE,1,1187
27,70,45,active gift,Baseline,11,0,FALSE,1,1179
27,71,89,bad lips,Baseline,8,0,FALSE,1,1778
27,72,109,bare growth,Baseline,11,0,FALSE,0,2323
27,73,104,beautiful understanding,Baseline,23,0,FALSE,0,970
27,74,82,big atmosphere,Baseline,14,1,FALSE,1,1665
27,75,38,bitter hole,Baseline,11,0,FALSE,0,1058
27,76,117,black news,Baseline,10,5,FALSE,0,1627
27,77,41,brief decision,Baseline,14,0,FALSE,0,1946
27,78,12,broad water,Baseline,11,5,FALSE,1,1562
27,79,106,broken attention,Baseline,16,0,FALSE,1,1337
27,80,26,busy content,Baseline,12,0,FALSE,0,1722
27,81,9,careful weather,Baseline,15,0,FALSE,1,1114
27,82,110,cheap notice,Baseline,12,0,FALSE,1,1299
27,83,80,clean price,Baseline,11,0,FALSE,1,1138
27,84,105,cold love,Baseline,9,0,FALSE,0,1337
27,85,138,coming judgement,Baseline,15,0,FALSE,0,1539
27,86,131,dark months,Baseline,11,20,FALSE,0,2378
27,87,124,deep room,Baseline,9,1,FALSE,1,1146
27,88,68,delicious person,Baseline,16,1,FALSE,1,1338
27,89,101,early guess,Baseline,11,3,FALSE,0,1091
27,90,6,easy market,Baseline,11,2,FALSE,1,1074
27,91,14,economic stone,Baseline,14,0,FALSE,0,1082
27,92,118,false tire,Baseline,10,0,FALSE,0,2018
27,93,135,famous eye,Baseline,10,2,FALSE,1,1609
27,94,20,far home,Baseline,8,0,FALSE,1,1298
27,95,75,final heart,Baseline,11,5,FALSE,0,2145
27,96,130,flat bird,Baseline,9,0,FALSE,1,1610
27,97,11,frank animal,Baseline,12,0,FALSE,1,1529
27,98,32,free voice,Baseline,10,10,FALSE,0,1289
27,99,2,front future,Baseline,12,0,FALSE,0,913
27,100,123,full question,Baseline,13,3,FALSE,0,1574
27,101,8,good moment,Baseline,11,104,FALSE,0,986
27,102,52,handsome branch,Baseline,15,0,FALSE,0,1243
27,103,72,hard injury,Baseline,11,0,FALSE,0,1457
27,104,103,heavy season,Baseline,12,1,FALSE,0,927
27,105,92,hot parents,Baseline,11,0,FALSE,0,1515
27,106,58,light window,Baseline,12,1,FALSE,1,1579
27,107,127,long energy,Baseline,11,0,FALSE,0,953
27,108,10,low thought,Baseline,11,0,FALSE,0,1495
27,109,112,lucky tea,Baseline,9,0,FALSE,1,1136
27,110,30,narrow force,Baseline,12,0,FALSE,1,1066
27,111,27,near feet,Baseline,9,0,FALSE,1,2240
27,112,74,open teeth,Baseline,10,1,FALSE,1,1809
27,113,48,poor war,Baseline,8,1,FALSE,0,1865
27,114,116,pretty arms,Baseline,11,3,FALSE,1,1942
27,115,24,proud idea,Baseline,10,0,FALSE,0,1320
27,116,22,quick rate,Baseline,10,3,FALSE,0,1258
27,117,39,quiet fog,Baseline,9,0,FALSE,1,1674
27,118,90,severe learner,Baseline,14,0,FALSE,0,1537
27,119,133,shallow road,Baseline,12,0,FALSE,0,1145
27,120,115,sharp debt,Baseline,10,0,FALSE,0,3689
27,121,16,short pay,Baseline,9,1,FALSE,1,1673
27,122,66,silent experience,Baseline,17,0,FALSE,0,936
27,123,34,slim rise,Baseline,9,0,FALSE,0,824
27,124,81,slow luck,Baseline,9,0,FALSE,1,1928
27,125,59,small look,Baseline,10,2,FALSE,1,1759
27,126,88,soft woman,Baseline,10,6,FALSE,0,1337
27,127,100,straight battle,Baseline,15,1,FALSE,0,1248
27,128,40,strong deaths,Baseline,13,0,FALSE,1,1371
27,129,71,stupid rain ,Baseline,11,1,FALSE,0,1064
27,130,69,sweet wind,Baseline,10,6,FALSE,1,2040
27,131,95,tall eyes,Baseline,9,0,FALSE,1,1136
27,132,43,thick daylight,Baseline,14,0,FALSE,1,1763
27,133,15,thin personality ,Baseline,16,0,FALSE,1,1411
27,134,99,tragic danger,Baseline,13,0,FALSE,0,1098
27,135,107,warm speed,Baseline,10,0,FALSE,0,1010
27,136,21,weak speech ,Baseline,11,0,FALSE,1,1427
27,137,126,wet sleep,Baseline,9,0,FALSE,0,1155
27,138,86,wide year,Baseline,9,0,FALSE,1,1259
27,139,63,yellow society,Baseline,14,0,FALSE,1,1223
28,1,99,thick fog,JE,9,145,TRUE,1,1769
28,2,117,stupid idea,JE,11,112,TRUE,1,1089
28,3,130,thin lips ,JE,9,266,TRUE,0,930
28,4,35,deep love,JE,9,140,TRUE,1,1289
28,5,88,small room,JE,10,1010,TRUE,1,795
28,6,31,long sleep,JE,10,82,TRUE,1,1153
28,7,111,cold tea,JE,8,37,TRUE,1,1337
28,8,69,broken window,JE,13,249,TRUE,1,1447
28,9,79,final year,JE,10,620,TRUE,1,1050
28,10,36,front tire,JE,10,139,TRUE,1,1376
28,11,106,famous person,JE,13,234,TRUE,1,1369
28,12,48,good news,JE,9,10360,TRUE,1,1016
28,13,17,economic growth,JE,15,6627,TRUE,1,1119
28,14,22,black hole,JE,10,2889,TRUE,1,1498
28,15,116,near future,JE,11,2422,TRUE,1,1033
28,16,10,tragic deaths,JE,13,49,TRUE,0,1386
28,17,38,beautiful woman,JE,15,1386,TRUE,1,1207
28,18,61,handsome man,JE,12,606,TRUE,1,1152
28,19,128,bitter experience,JE,17,97,TRUE,1,1833
28,20,70,big eyes,JE,8,321,TRUE,1,1244
28,21,123,high price,JE,10,971,TRUE,1,1392
28,22,47,strong wind,JE,11,238,TRUE,1,1641
28,23,39,clean water,JE,11,1797,TRUE,1,1161
28,24,68,bad debt,Eonly,8,203,TRUE,1,1545
28,25,24,bare feet,Eonly,9,1552,TRUE,1,1377
28,26,26,brief moment,Eonly,12,656,TRUE,1,1034
28,27,15,broad daylight,Eonly,14,597,TRUE,1,1681
28,28,8,busy road,Eonly,9,77,TRUE,1,1560
28,29,139,careful attention,Eonly,17,396,TRUE,1,1281
28,30,78,coming months,Eonly,13,938,TRUE,0,1464
28,31,19,early bird,Eonly,10,178,TRUE,0,1610
28,32,64,easy decision,Eonly,13,217,TRUE,1,1129
28,33,85,false teeth,Eonly,11,200,TRUE,0,1528
28,34,114,flat rate,Eonly,9,125,TRUE,0,1346
28,35,103,free speech,Eonly,11,3214,TRUE,1,1265
28,36,54,full understanding,Eonly,18,198,TRUE,1,1848
28,37,137,hard luck,Eonly,9,93,TRUE,1,1186
28,38,23,low speed,Eonly,9,501,TRUE,1,1618
28,39,63,lucky guess,Eonly,11,30,TRUE,1,1745
28,40,100,open arms,Eonly,9,473,TRUE,1,1528
28,41,118,poor health,Eonly,11,642,TRUE,0,873
28,42,65,proud parents,Eonly,13,110,TRUE,1,1242
28,43,84,quick look,Eonly,10,1038,TRUE,0,1426
28,44,135,sharp rise,Eonly,10,172,TRUE,0,1201
28,45,134,short notice,Eonly,12,516,TRUE,0,1064
28,46,55,slow learner,Eonly,12,68,TRUE,0,1569
28,47,18,active personality,Jonly,18,0,FALSE,0,1247
28,48,30,cheap pay,Jonly,9,0,FALSE,1,1640
28,49,105,dark society,Jonly,12,0,FALSE,0,1504
28,50,80,delicious season,Jonly,16,0,FALSE,1,1497
28,51,121,far eye,Jonly,7,0,FALSE,1,771
28,52,94,frank question,Jonly,14,6,FALSE,0,1856
28,53,49,hot battle,Jonly,10,1,FALSE,0,1458
28,54,101,light content,Jonly,13,1,FALSE,1,1681
28,55,74,narrow thought,Jonly,14,0,FALSE,1,1275
28,56,20,pretty animal,Jonly,13,2,FALSE,0,1537
28,57,7,quiet war,Jonly,9,12,FALSE,0,1683
28,58,133,severe home,Jonly,11,0,FALSE,1,1032
28,59,87,shallow injury,Jonly,14,0,FALSE,1,1506
28,60,138,silent force,Jonly,12,2,FALSE,1,1151
28,61,27,slim branch,Jonly,11,0,FALSE,0,1162
28,62,66,soft atmosphere,Jonly,15,0,FALSE,0,1168
28,63,125,straight heart,Jonly,14,0,FALSE,1,1428
28,64,122,sweet judgment,Jonly,14,1,FALSE,1,1479
28,65,113,tall danger,Jonly,11,0,FALSE,1,1346
28,66,104,warm gift,Jonly,9,0,FALSE,1,992
28,67,98,weak rain ,Jonly,9,0,FALSE,1,1505
28,68,75,wide market,Jonly,11,5,FALSE,0,1290
28,69,56,yellow voice,Jonly,12,0,FALSE,1,1512
28,70,72,active gift,Baseline,11,0,FALSE,1,2304
28,71,53,bad lips,Baseline,8,0,FALSE,0,1424
28,72,14,bare growth,Baseline,11,0,FALSE,1,1458
28,73,57,beautiful understanding,Baseline,23,0,FALSE,0,1400
28,74,83,big atmosphere,Baseline,14,1,FALSE,1,1225
28,75,43,bitter hole,Baseline,11,0,FALSE,1,1841
28,76,115,black news,Baseline,10,5,FALSE,0,1986
28,77,92,brief decision,Baseline,14,0,FALSE,1,2488
28,78,131,broad water,Baseline,11,5,FALSE,1,906
28,79,112,broken attention,Baseline,16,0,FALSE,1,1257
28,80,132,busy content,Baseline,12,0,FALSE,1,1362
28,81,76,careful weather,Baseline,15,0,FALSE,0,1609
28,82,44,cheap notice,Baseline,12,0,FALSE,1,1794
28,83,77,clean price,Baseline,11,0,FALSE,0,1698
28,84,13,cold love,Baseline,9,0,FALSE,0,1609
28,85,45,coming judgement,Baseline,15,0,FALSE,1,3368
28,86,107,dark months,Baseline,11,20,FALSE,1,1593
28,87,37,deep room,Baseline,9,1,FALSE,1,1234
28,88,16,delicious person,Baseline,16,1,FALSE,1,1538
28,89,51,early guess,Baseline,11,3,FALSE,1,1144
28,90,58,easy market,Baseline,11,2,FALSE,0,961
28,91,6,economic stone,Baseline,14,0,FALSE,1,1778
28,92,73,false tire,Baseline,10,0,FALSE,1,1951
28,93,110,famous eye,Baseline,10,2,FALSE,1,1625
28,94,32,far home,Baseline,8,0,FALSE,1,1742
28,95,82,final heart,Baseline,11,5,FALSE,0,1131
28,96,89,flat bird,Baseline,9,0,FALSE,0,1567
28,97,29,frank animal,Baseline,12,0,FALSE,0,1098
28,98,40,free voice,Baseline,10,10,FALSE,1,1481
28,99,126,front future,Baseline,12,0,FALSE,1,1600
28,100,33,full question,Baseline,13,3,FALSE,1,1336
28,101,129,good moment,Baseline,11,104,FALSE,0,994
28,102,127,handsome branch,Baseline,15,0,FALSE,1,1369
28,103,136,hard injury,Baseline,11,0,FALSE,0,1289
28,104,50,heavy season,Baseline,12,1,FALSE,0,1447
28,105,93,hot parents,Baseline,11,0,FALSE,0,1512
28,106,25,light window,Baseline,12,1,FALSE,1,1938
28,107,12,long energy,Baseline,11,0,FALSE,0,1586
28,108,2,low thought,Baseline,11,0,FALSE,0,931
28,109,90,lucky tea,Baseline,9,0,FALSE,1,1058
28,110,28,narrow force,Baseline,12,0,FALSE,1,1295
28,111,120,near feet,Baseline,9,0,FALSE,1,1064
28,112,59,open teeth,Baseline,10,1,FALSE,1,1885
28,113,1,poor war,Baseline,8,1,FALSE,1,1083
28,114,91,pretty arms,Baseline,11,3,FALSE,1,1194
28,115,21,proud idea,Baseline,10,0,FALSE,1,1322
28,116,124,quick rate,Baseline,10,3,FALSE,1,1648
28,117,119,quiet fog,Baseline,9,0,FALSE,1,1161
28,118,42,severe learner,Baseline,14,0,FALSE,0,1825
28,119,3,shallow road,Baseline,12,0,FALSE,1,1482
28,120,95,sharp debt,Baseline,10,0,FALSE,1,1305
28,121,86,short pay,Baseline,9,1,FALSE,1,1651
28,122,11,silent experience,Baseline,17,0,FALSE,0,1321
28,123,4,slim rise,Baseline,9,0,FALSE,1,1601
28,124,5,slow luck,Baseline,9,0,FALSE,1,1616
28,125,41,small look,Baseline,10,2,FALSE,1,1440
28,126,9,soft woman,Baseline,10,6,FALSE,0,1367
28,127,109,straight battle,Baseline,15,1,FALSE,1,1578
28,128,60,strong deaths,Baseline,13,0,FALSE,1,1489
28,129,52,stupid rain ,Baseline,11,1,FALSE,1,1545
28,130,62,sweet wind,Baseline,10,6,FALSE,1,1314
28,131,97,tall eyes,Baseline,9,0,FALSE,1,1345
28,132,81,thick daylight,Baseline,14,0,FALSE,1,1690
28,133,67,thin personality ,Baseline,16,0,FALSE,1,1577
28,134,102,tragic danger,Baseline,13,0,FALSE,0,1649
28,135,108,warm speed,Baseline,10,0,FALSE,1,1449
28,136,71,weak speech ,Baseline,11,0,FALSE,1,2127
28,137,96,wet sleep,Baseline,9,0,FALSE,1,1504
28,138,34,wide year,Baseline,9,0,FALSE,0,1466
28,139,46,yellow society,Baseline,14,0,FALSE,0,1537
29,1,83,thick fog,JE,9,145,TRUE,1,1610
29,2,104,stupid idea,JE,11,112,TRUE,1,1104
29,3,52,thin lips ,JE,9,266,TRUE,1,1088
29,4,116,deep love,JE,9,140,TRUE,1,936
29,5,88,small room,JE,10,1010,TRUE,1,721
29,6,139,long sleep,JE,10,82,TRUE,1,797
29,7,123,cold tea,JE,8,37,TRUE,1,1187
29,8,43,broken window,JE,13,249,TRUE,1,1074
29,9,121,final year,JE,10,620,TRUE,1,777
29,10,137,front tire,JE,10,139,TRUE,0,1370
29,11,16,famous person,JE,13,234,TRUE,1,800
29,12,42,good news,JE,9,10360,TRUE,1,729
29,13,72,economic growth,JE,15,6627,TRUE,1,896
29,14,55,black hole,JE,10,2889,TRUE,1,1331
29,15,74,near future,JE,11,2422,TRUE,1,1097
29,16,38,tragic deaths,JE,13,49,TRUE,1,1642
29,17,68,beautiful woman,JE,15,1386,TRUE,1,874
29,18,124,handsome man,JE,12,606,TRUE,1,967
29,19,3,bitter experience,JE,17,97,TRUE,1,1906
29,20,23,big eyes,JE,8,321,TRUE,1,1082
29,21,2,high price,JE,10,971,TRUE,1,825
29,22,109,strong wind,JE,11,238,TRUE,1,1866
29,23,46,clean water,JE,11,1797,TRUE,1,937
29,24,84,bad debt,Eonly,8,203,TRUE,0,2801
29,25,41,bare feet,Eonly,9,1552,TRUE,0,1083
29,26,90,brief moment,Eonly,12,656,TRUE,0,2257
29,27,129,broad daylight,Eonly,14,597,TRUE,0,1530
29,28,15,busy road,Eonly,9,77,TRUE,1,1042
29,29,130,careful attention,Eonly,17,396,TRUE,1,1316
29,30,44,coming months,Eonly,13,938,TRUE,1,1207
29,31,69,early bird,Eonly,10,178,TRUE,0,1153
29,32,5,easy decision,Eonly,13,217,TRUE,1,1225
29,33,127,false teeth,Eonly,11,200,TRUE,0,2192
29,34,120,flat rate,Eonly,9,125,TRUE,0,1295
29,35,89,free speech,Eonly,11,3214,TRUE,1,1641
29,36,135,full understanding,Eonly,18,198,TRUE,1,978
29,37,94,hard luck,Eonly,9,93,TRUE,0,1275
29,38,1,low speed,Eonly,9,501,TRUE,1,1482
29,39,102,lucky guess,Eonly,11,30,TRUE,0,1002
29,40,63,open arms,Eonly,9,473,TRUE,0,994
29,41,81,poor health,Eonly,11,642,TRUE,0,1289
29,42,27,proud parents,Eonly,13,110,TRUE,0,1562
29,43,105,quick look,Eonly,10,1038,TRUE,0,937
29,44,37,sharp rise,Eonly,10,172,TRUE,1,1185
29,45,13,short notice,Eonly,12,516,TRUE,0,1682
29,46,19,slow learner,Eonly,12,68,TRUE,1,1665
29,47,103,active personality,Jonly,18,0,FALSE,1,1489
29,48,122,cheap pay,Jonly,9,0,FALSE,0,1963
29,49,106,dark society,Jonly,12,0,FALSE,0,1209
29,50,65,delicious season,Jonly,16,0,FALSE,1,1768
29,51,87,far eye,Jonly,7,0,FALSE,1,1842
29,52,125,frank question,Jonly,14,6,FALSE,0,1200
29,53,61,hot battle,Jonly,10,1,FALSE,1,815
29,54,86,light content,Jonly,13,1,FALSE,1,1305
29,55,17,narrow thought,Jonly,14,0,FALSE,1,2370
29,56,82,pretty animal,Jonly,13,2,FALSE,0,1274
29,57,29,quiet war,Jonly,9,12,FALSE,0,2019
29,58,114,severe home,Jonly,11,0,FALSE,1,1260
29,59,6,shallow injury,Jonly,14,0,FALSE,1,1192
29,60,97,silent force,Jonly,12,2,FALSE,1,1114
29,61,136,slim branch,Jonly,11,0,FALSE,1,2283
29,62,117,soft atmosphere,Jonly,15,0,FALSE,0,1481
29,63,60,straight heart,Jonly,14,0,FALSE,1,1098
29,64,56,sweet judgment,Jonly,14,1,FALSE,1,1415
29,65,95,tall danger,Jonly,11,0,FALSE,1,939
29,66,67,warm gift,Jonly,9,0,FALSE,1,2048
29,67,21,weak rain ,Jonly,9,0,FALSE,0,2209
29,68,45,wide market,Jonly,11,5,FALSE,0,1113
29,69,113,yellow voice,Jonly,12,0,FALSE,1,1001
29,70,76,active gift,Baseline,11,0,FALSE,1,1099
29,71,99,bad lips,Baseline,8,0,FALSE,1,823
29,72,31,bare growth,Baseline,11,0,FALSE,1,1815
29,73,34,beautiful understanding,Baseline,23,0,FALSE,1,1248
29,74,24,big atmosphere,Baseline,14,1,FALSE,1,1123
29,75,119,bitter hole,Baseline,11,0,FALSE,1,1634
29,76,4,black news,Baseline,10,5,FALSE,0,1095
29,77,39,brief decision,Baseline,14,0,FALSE,1,1847
29,78,22,broad water,Baseline,11,5,FALSE,1,1482
29,79,36,broken attention,Baseline,16,0,FALSE,1,1769
29,80,107,busy content,Baseline,12,0,FALSE,1,2048
29,81,112,careful weather,Baseline,15,0,FALSE,1,1617
29,82,28,cheap notice,Baseline,12,0,FALSE,1,1401
29,83,33,clean price,Baseline,11,0,FALSE,1,1289
29,84,133,cold love,Baseline,9,0,FALSE,1,1177
29,85,59,coming judgement,Baseline,15,0,FALSE,0,2377
29,86,78,dark months,Baseline,11,20,FALSE,1,1161
29,87,110,deep room,Baseline,9,1,FALSE,1,930
29,88,77,delicious person,Baseline,16,1,FALSE,1,1760
29,89,101,early guess,Baseline,11,3,FALSE,1,1383
29,90,25,easy market,Baseline,11,2,FALSE,1,1601
29,91,111,economic stone,Baseline,14,0,FALSE,1,1072
29,92,131,false tire,Baseline,10,0,FALSE,1,1752
29,93,8,famous eye,Baseline,10,2,FALSE,1,1194
29,94,51,far home,Baseline,8,0,FALSE,1,842
29,95,26,final heart,Baseline,11,5,FALSE,1,1472
29,96,85,flat bird,Baseline,9,0,FALSE,1,1418
29,97,132,frank animal,Baseline,12,0,FALSE,1,1153
29,98,92,free voice,Baseline,10,10,FALSE,1,2201
29,99,118,front future,Baseline,12,0,FALSE,0,4130
29,100,54,full question,Baseline,13,3,FALSE,1,1134
29,101,126,good moment,Baseline,11,104,FALSE,0,2184
29,102,91,handsome branch,Baseline,15,0,FALSE,1,2060
29,103,66,hard injury,Baseline,11,0,FALSE,0,1105
29,104,71,heavy season,Baseline,12,1,FALSE,1,1042
29,105,53,hot parents,Baseline,11,0,FALSE,1,995
29,106,11,light window,Baseline,12,1,FALSE,1,3131
29,107,9,long energy,Baseline,11,0,FALSE,1,1463
29,108,47,low thought,Baseline,11,0,FALSE,1,1201
29,109,7,lucky tea,Baseline,9,0,FALSE,1,1034
29,110,14,narrow force,Baseline,12,0,FALSE,1,2344
29,111,64,near feet,Baseline,9,0,FALSE,1,850
29,112,93,open teeth,Baseline,10,1,FALSE,0,1434
29,113,138,poor war,Baseline,8,1,FALSE,1,871
29,114,58,pretty arms,Baseline,11,3,FALSE,1,1712
29,115,49,proud idea,Baseline,10,0,FALSE,1,3425
29,116,108,quick rate,Baseline,10,3,FALSE,1,2290
29,117,80,quiet fog,Baseline,9,0,FALSE,1,1657
29,118,128,severe learner,Baseline,14,0,FALSE,1,3211
29,119,32,shallow road,Baseline,12,0,FALSE,0,2555
29,120,30,sharp debt,Baseline,10,0,FALSE,1,2425
29,121,115,short pay,Baseline,9,1,FALSE,1,1139
29,122,18,silent experience,Baseline,17,0,FALSE,1,2114
29,123,73,slim rise,Baseline,9,0,FALSE,0,3050
29,124,50,slow luck,Baseline,9,0,FALSE,1,1138
29,125,70,small look,Baseline,10,2,FALSE,1,1036
29,126,57,soft woman,Baseline,10,6,FALSE,0,1066
29,127,48,straight battle,Baseline,15,1,FALSE,1,2379
29,128,35,strong deaths,Baseline,13,0,FALSE,1,1443
29,129,20,stupid rain ,Baseline,11,1,FALSE,1,1458
29,130,100,sweet wind,Baseline,10,6,FALSE,1,1332
29,131,62,tall eyes,Baseline,9,0,FALSE,1,1033
29,132,10,thick daylight,Baseline,14,0,FALSE,1,1705
29,133,79,thin personality ,Baseline,16,0,FALSE,1,1385
29,134,40,tragic danger,Baseline,13,0,FALSE,0,1458
29,135,134,warm speed,Baseline,10,0,FALSE,1,1636
29,136,98,weak speech ,Baseline,11,0,FALSE,1,1169
29,137,12,wet sleep,Baseline,9,0,FALSE,1,1577
29,138,96,wide year,Baseline,9,0,FALSE,0,1754
29,139,75,yellow society,Baseline,14,0,FALSE,1,905
30,1,59,thick fog,JE,9,145,TRUE,0,2115
30,2,129,stupid idea,JE,11,112,TRUE,1,1183
30,3,37,thin lips ,JE,9,266,TRUE,1,1429
30,4,81,deep love,JE,9,140,TRUE,1,1296
30,5,1,small room,JE,10,1010,TRUE,1,1352
30,6,108,long sleep,JE,10,82,TRUE,1,1208
30,7,122,cold tea,JE,8,37,TRUE,1,1297
30,8,125,broken window,JE,13,249,TRUE,1,1320
30,9,110,final year,JE,10,620,TRUE,1,1443
30,10,20,front tire,JE,10,139,TRUE,1,2000
30,11,25,famous person,JE,13,234,TRUE,1,1112
30,12,69,good news,JE,9,10360,TRUE,1,1215
30,13,85,economic growth,JE,15,6627,TRUE,1,1146
30,14,79,black hole,JE,10,2889,TRUE,1,1457
30,15,24,near future,JE,11,2422,TRUE,1,1619
30,16,2,tragic deaths,JE,13,49,TRUE,1,1450
30,17,119,beautiful woman,JE,15,1386,TRUE,1,1254
30,18,136,handsome man,JE,12,606,TRUE,1,1145
30,19,44,bitter experience,JE,17,97,TRUE,1,1680
30,20,13,big eyes,JE,8,321,TRUE,1,1127
30,21,111,high price,JE,10,971,TRUE,1,1302
30,22,43,strong wind,JE,11,238,TRUE,1,1136
30,23,68,clean water,JE,11,1797,TRUE,1,1339
30,24,118,bad debt,Eonly,8,203,TRUE,0,2971
30,25,90,bare feet,Eonly,9,1552,TRUE,1,1201
30,26,30,brief moment,Eonly,12,656,TRUE,1,1395
30,27,15,broad daylight,Eonly,14,597,TRUE,0,1618
30,28,88,busy road,Eonly,9,77,TRUE,0,3290
30,29,128,careful attention,Eonly,17,396,TRUE,1,1161
30,30,3,coming months,Eonly,13,938,TRUE,1,1354
30,31,16,early bird,Eonly,10,178,TRUE,0,1540
30,32,39,easy decision,Eonly,13,217,TRUE,1,1354
30,33,52,false teeth,Eonly,11,200,TRUE,0,1563
30,34,104,flat rate,Eonly,9,125,TRUE,0,1753
30,35,23,free speech,Eonly,11,3214,TRUE,1,1370
30,36,38,full understanding,Eonly,18,198,TRUE,1,1705
30,37,14,hard luck,Eonly,9,93,TRUE,0,1242
30,38,78,low speed,Eonly,9,501,TRUE,1,1266
30,39,127,lucky guess,Eonly,11,30,TRUE,0,1538
30,40,54,open arms,Eonly,9,473,TRUE,0,1684
30,41,93,poor health,Eonly,11,642,TRUE,1,1299
30,42,12,proud parents,Eonly,13,110,TRUE,1,1634
30,43,50,quick look,Eonly,10,1038,TRUE,1,1497
30,44,49,sharp rise,Eonly,10,172,TRUE,0,2231
30,45,42,short notice,Eonly,12,516,TRUE,0,1505
30,46,58,slow learner,Eonly,12,68,TRUE,1,1240
30,47,101,active personality,Jonly,18,0,FALSE,0,1449
30,48,126,cheap pay,Jonly,9,0,FALSE,1,1609
30,49,4,dark society,Jonly,12,0,FALSE,0,1392
30,50,53,delicious season,Jonly,16,0,FALSE,1,2446
30,51,17,far eye,Jonly,7,0,FALSE,1,1880
30,52,10,frank question,Jonly,14,6,FALSE,0,1665
30,53,65,hot battle,Jonly,10,1,FALSE,0,1426
30,54,114,light content,Jonly,13,1,FALSE,0,2066
30,55,120,narrow thought,Jonly,14,0,FALSE,1,1650
30,56,5,pretty animal,Jonly,13,2,FALSE,0,1331
30,57,34,quiet war,Jonly,9,12,FALSE,0,1336
30,58,98,severe home,Jonly,11,0,FALSE,1,1216
30,59,19,shallow injury,Jonly,14,0,FALSE,1,2553
30,60,105,silent force,Jonly,12,2,FALSE,0,1544
30,61,103,slim branch,Jonly,11,0,FALSE,0,2058
30,62,76,soft atmosphere,Jonly,15,0,FALSE,0,1882
30,63,74,straight heart,Jonly,14,0,FALSE,1,1834
30,64,102,sweet judgment,Jonly,14,1,FALSE,1,1460
30,65,130,tall danger,Jonly,11,0,FALSE,1,1289
30,66,46,warm gift,Jonly,9,0,FALSE,1,1273
30,67,100,weak rain ,Jonly,9,0,FALSE,0,1922
30,68,51,wide market,Jonly,11,5,FALSE,1,2105
30,69,73,yellow voice,Jonly,12,0,FALSE,0,1409
30,70,8,active gift,Baseline,11,0,FALSE,1,1444
30,71,134,bad lips,Baseline,8,0,FALSE,1,1194
30,72,7,bare growth,Baseline,11,0,FALSE,0,1609
30,73,62,beautiful understanding,Baseline,23,0,FALSE,1,1395
30,74,99,big atmosphere,Baseline,14,1,FALSE,1,1328
30,75,95,bitter hole,Baseline,11,0,FALSE,1,1785
30,76,96,black news,Baseline,10,5,FALSE,1,1651
30,77,48,brief decision,Baseline,14,0,FALSE,1,1746
30,78,35,broad water,Baseline,11,5,FALSE,1,1219
30,79,36,broken attention,Baseline,16,0,FALSE,1,1343
30,80,109,busy content,Baseline,12,0,FALSE,0,3191
30,81,77,careful weather,Baseline,15,0,FALSE,1,1731
30,82,32,cheap notice,Baseline,12,0,FALSE,1,1568
30,83,83,clean price,Baseline,11,0,FALSE,1,1402
30,84,63,cold love,Baseline,9,0,FALSE,1,2160
30,85,29,coming judgement,Baseline,15,0,FALSE,1,1320
30,86,47,dark months,Baseline,11,20,FALSE,1,1450
30,87,133,deep room,Baseline,9,1,FALSE,1,1089
